stat rdma operate:
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1953, src_port:0, dst_node:1954, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1954, src_port:0, dst_node:1955, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1955, src_port:0, dst_node:1956, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1956, src_port:0, dst_node:1957, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1957, src_port:0, dst_node:1958, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1958, src_port:0, dst_node:1959, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1959, src_port:0, dst_node:1960, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1960, src_port:0, dst_node:1961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1961, src_port:0, dst_node:1962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1962, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:1964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1964, src_port:0, dst_node:1965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1965, src_port:0, dst_node:1966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1966, src_port:0, dst_node:1967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1953, src_port:0, dst_node:1954, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1954, src_port:0, dst_node:1955, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1955, src_port:0, dst_node:1956, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1956, src_port:0, dst_node:1957, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1957, src_port:0, dst_node:1958, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1958, src_port:0, dst_node:1959, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1959, src_port:0, dst_node:1960, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1960, src_port:0, dst_node:1961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1961, src_port:0, dst_node:1962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1962, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:1964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1964, src_port:0, dst_node:1965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1965, src_port:0, dst_node:1966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1966, src_port:0, dst_node:1967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1953, src_port:0, dst_node:1954, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1954, src_port:0, dst_node:1955, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1955, src_port:0, dst_node:1956, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1956, src_port:0, dst_node:1957, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1957, src_port:0, dst_node:1958, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1958, src_port:0, dst_node:1959, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1959, src_port:0, dst_node:1960, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1960, src_port:0, dst_node:1961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1961, src_port:0, dst_node:1962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1962, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:1964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1964, src_port:0, dst_node:1965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1965, src_port:0, dst_node:1966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1966, src_port:0, dst_node:1967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1953, src_port:0, dst_node:1954, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1954, src_port:0, dst_node:1955, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1955, src_port:0, dst_node:1956, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1956, src_port:0, dst_node:1957, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1957, src_port:0, dst_node:1958, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1958, src_port:0, dst_node:1959, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1959, src_port:0, dst_node:1960, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1960, src_port:0, dst_node:1961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1961, src_port:0, dst_node:1962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1962, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:1964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1964, src_port:0, dst_node:1965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1965, src_port:0, dst_node:1966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1966, src_port:0, dst_node:1967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1953, src_port:0, dst_node:1954, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1954, src_port:0, dst_node:1955, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1955, src_port:0, dst_node:1956, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1956, src_port:0, dst_node:1957, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1957, src_port:0, dst_node:1958, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1958, src_port:0, dst_node:1959, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1959, src_port:0, dst_node:1960, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1960, src_port:0, dst_node:1961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1961, src_port:0, dst_node:1962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1962, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:1964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1964, src_port:0, dst_node:1965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1965, src_port:0, dst_node:1966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1966, src_port:0, dst_node:1967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1953, src_port:0, dst_node:1954, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1954, src_port:0, dst_node:1955, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1955, src_port:0, dst_node:1956, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1956, src_port:0, dst_node:1957, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1957, src_port:0, dst_node:1958, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1958, src_port:0, dst_node:1959, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1959, src_port:0, dst_node:1960, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1960, src_port:0, dst_node:1961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1961, src_port:0, dst_node:1962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1962, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:1964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1964, src_port:0, dst_node:1965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1965, src_port:0, dst_node:1966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1966, src_port:0, dst_node:1967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1953, src_port:0, dst_node:1954, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1954, src_port:0, dst_node:1955, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1955, src_port:0, dst_node:1956, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1956, src_port:0, dst_node:1957, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1957, src_port:0, dst_node:1958, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1958, src_port:0, dst_node:1959, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1959, src_port:0, dst_node:1960, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1960, src_port:0, dst_node:1961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1961, src_port:0, dst_node:1962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1962, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:1964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1964, src_port:0, dst_node:1965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1965, src_port:0, dst_node:1966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1966, src_port:0, dst_node:1967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1953, src_port:0, dst_node:1954, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1954, src_port:0, dst_node:1955, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1955, src_port:0, dst_node:1956, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1956, src_port:0, dst_node:1957, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1957, src_port:0, dst_node:1958, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1958, src_port:0, dst_node:1959, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1959, src_port:0, dst_node:1960, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1960, src_port:0, dst_node:1961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1961, src_port:0, dst_node:1962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1962, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:1964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1964, src_port:0, dst_node:1965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1965, src_port:0, dst_node:1966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1966, src_port:0, dst_node:1967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1953, src_port:0, dst_node:1954, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1954, src_port:0, dst_node:1955, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1955, src_port:0, dst_node:1956, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1956, src_port:0, dst_node:1957, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1957, src_port:0, dst_node:1958, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1958, src_port:0, dst_node:1959, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1959, src_port:0, dst_node:1960, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1960, src_port:0, dst_node:1961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1961, src_port:0, dst_node:1962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1962, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:1964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1964, src_port:0, dst_node:1965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1965, src_port:0, dst_node:1966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1966, src_port:0, dst_node:1967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:1952, src_port:0, dst_node:1953, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1953, src_port:0, dst_node:1954, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1954, src_port:0, dst_node:1955, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1955, src_port:0, dst_node:1956, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1956, src_port:0, dst_node:1957, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1957, src_port:0, dst_node:1958, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1958, src_port:0, dst_node:1959, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1959, src_port:0, dst_node:1960, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1960, src_port:0, dst_node:1961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1961, src_port:0, dst_node:1962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1962, src_port:0, dst_node:1963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1963, src_port:0, dst_node:1964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1964, src_port:0, dst_node:1965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1965, src_port:0, dst_node:1966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1966, src_port:0, dst_node:1967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1967, src_port:0, dst_node:1952, dst_port:0, priority:0, msg_len:33554432
