stat rdma operate:
phase:3000
Type:rdma_send, src_node:736, src_port:0, dst_node:737, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:743, src_port:0, dst_node:744, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:744, src_port:0, dst_node:745, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:745, src_port:0, dst_node:746, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:746, src_port:0, dst_node:747, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:747, src_port:0, dst_node:748, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:748, src_port:0, dst_node:749, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:749, src_port:0, dst_node:750, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:750, src_port:0, dst_node:751, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:751, src_port:0, dst_node:736, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:736, src_port:0, dst_node:737, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:737, src_port:0, dst_node:738, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:738, src_port:0, dst_node:739, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:739, src_port:0, dst_node:740, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:740, src_port:0, dst_node:741, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:741, src_port:0, dst_node:742, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:742, src_port:0, dst_node:743, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:743, src_port:0, dst_node:744, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:744, src_port:0, dst_node:745, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:745, src_port:0, dst_node:746, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:746, src_port:0, dst_node:747, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:747, src_port:0, dst_node:748, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:748, src_port:0, dst_node:749, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:749, src_port:0, dst_node:750, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:750, src_port:0, dst_node:751, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:751, src_port:0, dst_node:736, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:736, src_port:0, dst_node:737, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:737, src_port:0, dst_node:738, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:738, src_port:0, dst_node:739, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:739, src_port:0, dst_node:740, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:740, src_port:0, dst_node:741, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:741, src_port:0, dst_node:742, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:742, src_port:0, dst_node:743, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:743, src_port:0, dst_node:744, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:744, src_port:0, dst_node:745, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:745, src_port:0, dst_node:746, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:746, src_port:0, dst_node:747, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:747, src_port:0, dst_node:748, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:748, src_port:0, dst_node:749, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:749, src_port:0, dst_node:750, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:750, src_port:0, dst_node:751, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:751, src_port:0, dst_node:736, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:736, src_port:0, dst_node:737, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:737, src_port:0, dst_node:738, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:738, src_port:0, dst_node:739, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:739, src_port:0, dst_node:740, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:740, src_port:0, dst_node:741, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:741, src_port:0, dst_node:742, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:742, src_port:0, dst_node:743, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:743, src_port:0, dst_node:744, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:744, src_port:0, dst_node:745, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:745, src_port:0, dst_node:746, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:746, src_port:0, dst_node:747, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:747, src_port:0, dst_node:748, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:748, src_port:0, dst_node:749, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:749, src_port:0, dst_node:750, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:750, src_port:0, dst_node:751, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:751, src_port:0, dst_node:736, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:736, src_port:0, dst_node:737, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:737, src_port:0, dst_node:738, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:738, src_port:0, dst_node:739, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:739, src_port:0, dst_node:740, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:740, src_port:0, dst_node:741, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:741, src_port:0, dst_node:742, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:742, src_port:0, dst_node:743, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:743, src_port:0, dst_node:744, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:744, src_port:0, dst_node:745, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:745, src_port:0, dst_node:746, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:746, src_port:0, dst_node:747, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:747, src_port:0, dst_node:748, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:748, src_port:0, dst_node:749, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:749, src_port:0, dst_node:750, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:750, src_port:0, dst_node:751, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:751, src_port:0, dst_node:736, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:736, src_port:0, dst_node:737, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:737, src_port:0, dst_node:738, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:738, src_port:0, dst_node:739, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:739, src_port:0, dst_node:740, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:740, src_port:0, dst_node:741, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:741, src_port:0, dst_node:742, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:742, src_port:0, dst_node:743, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:743, src_port:0, dst_node:744, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:744, src_port:0, dst_node:745, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:745, src_port:0, dst_node:746, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:746, src_port:0, dst_node:747, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:747, src_port:0, dst_node:748, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:748, src_port:0, dst_node:749, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:749, src_port:0, dst_node:750, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:750, src_port:0, dst_node:751, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:751, src_port:0, dst_node:736, dst_port:0, priority:0, msg_len:33554432
