stat rdma operate:
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:2960, src_port:0, dst_node:2961, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2961, src_port:0, dst_node:2962, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2962, src_port:0, dst_node:2963, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2963, src_port:0, dst_node:2964, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2964, src_port:0, dst_node:2965, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2965, src_port:0, dst_node:2966, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2966, src_port:0, dst_node:2967, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2967, src_port:0, dst_node:2968, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2968, src_port:0, dst_node:2969, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2969, src_port:0, dst_node:2970, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2970, src_port:0, dst_node:2971, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2971, src_port:0, dst_node:2972, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2972, src_port:0, dst_node:2973, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2973, src_port:0, dst_node:2974, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2974, src_port:0, dst_node:2975, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2975, src_port:0, dst_node:2960, dst_port:0, priority:0, msg_len:33554432
