stat rdma operate:
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:128, src_port:0, dst_node:129, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:129, src_port:0, dst_node:130, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:130, src_port:0, dst_node:131, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:131, src_port:0, dst_node:132, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:132, src_port:0, dst_node:133, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:133, src_port:0, dst_node:134, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:134, src_port:0, dst_node:135, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:135, src_port:0, dst_node:136, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:136, src_port:0, dst_node:137, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:137, src_port:0, dst_node:138, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:138, src_port:0, dst_node:139, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:139, src_port:0, dst_node:140, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:140, src_port:0, dst_node:141, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:141, src_port:0, dst_node:142, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:142, src_port:0, dst_node:143, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:143, src_port:0, dst_node:128, dst_port:0, priority:0, msg_len:33554432
