stat rdma operate:
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:4080, src_port:0, dst_node:4081, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4081, src_port:0, dst_node:4082, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4082, src_port:0, dst_node:4083, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4083, src_port:0, dst_node:4084, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4084, src_port:0, dst_node:4085, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4085, src_port:0, dst_node:4086, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4086, src_port:0, dst_node:4087, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4087, src_port:0, dst_node:4088, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4088, src_port:0, dst_node:4089, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4089, src_port:0, dst_node:4090, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4090, src_port:0, dst_node:4091, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4091, src_port:0, dst_node:4092, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4092, src_port:0, dst_node:4093, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4093, src_port:0, dst_node:4094, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4094, src_port:0, dst_node:4095, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4095, src_port:0, dst_node:4080, dst_port:0, priority:0, msg_len:33554432
