stat rdma operate:
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
phase:3000
Type:rdma_send, src_node:15392, src_port:0, dst_node:15393, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15393, src_port:0, dst_node:15394, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15394, src_port:0, dst_node:15395, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15395, src_port:0, dst_node:15396, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15396, src_port:0, dst_node:15397, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15397, src_port:0, dst_node:15398, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15398, src_port:0, dst_node:15399, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15399, src_port:0, dst_node:15400, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15400, src_port:0, dst_node:15401, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15401, src_port:0, dst_node:15402, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15402, src_port:0, dst_node:15403, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15403, src_port:0, dst_node:15404, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15404, src_port:0, dst_node:15405, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15405, src_port:0, dst_node:15406, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15406, src_port:0, dst_node:15407, dst_port:0, priority:0, msg_len:134217728
Type:rdma_send, src_node:15407, src_port:0, dst_node:15392, dst_port:0, priority:0, msg_len:134217728
